CUSTOMER_ID,NAME,CITY,SIGNUP_DATE,TARIFF_ID
9338,Ayşegül,HAKKARİ,23/09/2025,1
9339,Hülya,DENİZLİ,26/12/2025,3
9340,Ömer,HAKKARİ,10/03/2026,3
9341,Serkan,İSTANBUL,27/03/2026,3
9342,Serkan,DİYARBAKIR,14/04/2025,1
9343,Tuğba,AMASYA,07/03/2026,1
9344,Furkan,VAN,30/08/2025,4
9345,Esra,KASTAMONU,06/06/2025,2
9346,Fatih,NEVŞEHİR,24/08/2025,2
9347,Elif,ADANA,16/03/2026,3
9348,Yağmur,ÇANAKKALE,04/05/2025,4
9349,Hülya,KARABÜK,24/06/2025,3
9350,Mustafa,SİİRT,23/02/2026,4
9351,Adem,RİZE,03/12/2025,2
9352,Melek,GÜMÜŞHANE,26/03/2026,4
9353,Sevim,ŞIRNAK,13/04/2025,3
9354,Leyla,AFYONKARAHİSAR,01/06/2025,1
9355,Aysel,BARTIN,14/03/2026,2
9356,Dilek,ISPARTA,04/10/2025,2
9357,Emine,AKSARAY,31/01/2026,4
9358,Ömer,GAZİANTEP,03/03/2026,1
9359,Yağmur,ANTALYA,24/06/2025,1
9360,Halil,BURDUR,05/06/2025,4
9361,Emre,BURDUR,28/02/2026,2
9362,Dilek,NEVŞEHİR,09/01/2026,1
9363,Özlem,GÜMÜŞHANE,12/08/2025,4
9364,Mustafa,ADANA,16/12/2025,1
9365,Adem,ŞANLIURFA,15/08/2025,1
9366,Murat,HATAY,01/02/2026,1
9367,Kadir,KIRIKKALE,06/03/2026,2
9368,Osman,AKSARAY,27/09/2025,4
9369,Yasemin,OSMANİYE,23/08/2025,4
9370,Zehra,KASTAMONU,21/05/2025,4
9371,Fadime,DÜZCE,01/09/2025,2
9372,Enes,MUĞLA,16/11/2025,3
9373,Meryem,ŞIRNAK,16/10/2025,1
9374,Sevim,SAMSUN,25/06/2025,1
9375,Mahmut,ŞIRNAK,17/11/2025,1
9376,Metin,YOZGAT,20/11/2025,2
9377,Yağmur,ADIYAMAN,24/11/2025,1
9378,Serkan,ANTALYA,02/10/2025,3
9379,Osman,TUNCELİ,25/08/2025,4
9380,Abdullah,ADIYAMAN,23/05/2025,4
9381,Furkan,KIRKLARELİ,07/04/2025,2
9382,Adem,MERSİN,23/05/2025,1
9383,Osman,SİNOP,22/02/2026,2
9384,Özlem,GİRESUN,05/08/2025,4
9385,Murat,YALOVA,12/01/2026,2
9386,Adem,MERSİN,02/08/2025,3
9387,Ahmet,SAMSUN,03/08/2025,2
9388,Enes,KİLİS,03/05/2025,4
9389,Emre,ADIYAMAN,27/07/2025,3
9390,Zehra,KİLİS,30/09/2025,4
9391,Songül,DÜZCE,11/05/2025,4
9392,Mehmet,VAN,03/04/2026,4
9393,Ahmet,SAKARYA,08/12/2025,2
9394,Ramazan,MERSİN,05/07/2025,1
9082,Ayşegül,BİTLİS,27/01/2026,1
9083,Ayşe,GÜMÜŞHANE,24/12/2025,1
9084,Fatma,ARTVİN,16/07/2025,2
9085,Zehra,ŞANLIURFA,28/04/2025,1
9086,Kadir,ÇANKIRI,15/12/2025,4
9087,Ramazan,BATMAN,25/05/2025,2
9088,Sultan,YOZGAT,19/12/2025,1
9089,Muhammed,KİLİS,24/07/2025,3
9090,Murat,MERSİN,05/01/2026,2
9091,Zehra,GAZİANTEP,09/12/2025,2
9092,Ahmet,NEVŞEHİR,02/10/2025,4
9093,Songül,ŞANLIURFA,29/09/2025,1
9094,Emre,HATAY,29/01/2026,3
9095,Hasan,ADANA,25/08/2025,1
9096,Ayşegül,TRABZON,17/09/2025,4
9097,Osman,KARS,25/10/2025,4
9098,Dilek,BARTIN,10/04/2025,1
9099,Adem,AYDIN,15/05/2025,1
9100,Süleyman,AMASYA,31/03/2026,3
9101,Tuğba,KİLİS,24/09/2025,4
9102,Dilek,KIRŞEHİR,12/03/2026,1
9103,Serkan,HAKKARİ,11/04/2025,1
9104,Elif,IĞDIR,11/10/2025,2
9105,Osman,BARTIN,24/06/2025,3
9106,Yasin,TOKAT,14/07/2025,4
9107,Hakan,SİİRT,01/10/2025,1
9108,Dilek,KIRŞEHİR,04/03/2026,1
9109,Hasan,UŞAK,18/02/2026,1
9110,Meryem,ORDU,09/11/2025,1
9111,Muhammed,AYDIN,19/10/2025,1
9112,Murat,ŞANLIURFA,22/09/2025,2
9113,Ayşe,İSTANBUL,01/06/2025,4
9114,Mehmet,VAN,26/08/2025,4
9115,Esra,KARABÜK,09/07/2025,3
9116,Sultan,BOLU,13/06/2025,3
9117,Hacer,DENİZLİ,18/08/2025,2
9118,Metin,BİNGÖL,16/05/2025,4
9119,Recep,AMASYA,17/05/2025,3
9120,Mustafa,BATMAN,19/07/2025,3
9121,Rabia,HATAY,01/01/2026,1
9122,Hülya,ERZURUM,25/12/2025,4
9123,Elif,EDİRNE,08/07/2025,1
9124,Merve,ADIYAMAN,19/04/2025,1
9125,Merve,BARTIN,08/04/2025,2
9126,Sevim,KASTAMONU,27/10/2025,1
9127,Özlem,KONYA,30/09/2025,2
9128,Songül,AKSARAY,11/09/2025,1
9129,Sultan,KIRKLARELİ,17/09/2025,4
9130,Tuğba,BURSA,21/11/2025,3
9131,Serkan,MANİSA,08/06/2025,1
9132,Leyla,ESKİŞEHİR,19/05/2025,1
9133,Yağmur,TEKİRDAĞ,15/11/2025,4
9134,Kadir,SİVAS,23/01/2026,1
9135,Dilek,GAZİANTEP,15/02/2026,4
9136,Recep,HAKKARİ,30/04/2025,4
9137,Mehmet,NİĞDE,30/09/2025,4
9138,Emre,AFYONKARAHİSAR,13/03/2026,4
9139,Sevim,ADIYAMAN,19/03/2026,2
9140,Yusuf,ŞANLIURFA,07/12/2025,2
9141,Melek,BİLECİK,01/04/2026,4
9142,Dilek,IĞDIR,08/02/2026,2
9143,Yasemin,KIRŞEHİR,02/04/2026,1
9144,Büşra,İSTANBUL,14/11/2025,2
9145,Merve,ERZURUM,15/03/2026,3
9146,Tuğba,AĞRI,01/04/2026,2
9147,Fatih,BİTLİS,16/01/2026,4
9148,Zehra,OSMANİYE,15/12/2025,1
9149,Muhammed,MERSİN,02/03/2026,1
9150,Ayşe,BATMAN,06/01/2026,4
9151,Rabia,MALATYA,22/04/2025,2
9152,Yağmur,ÇORUM,02/01/2026,2
9153,Ayşegül,TRABZON,07/09/2025,3
9154,Yasin,HAKKARİ,28/09/2025,4
9155,Abdullah,ÇORUM,11/04/2025,3
9156,Yasemin,ERZURUM,26/04/2025,3
9157,Zehra,YALOVA,26/03/2026,2
9158,Mustafa,SİİRT,08/10/2025,4
9159,Merve,BİNGÖL,24/08/2025,4
9160,İbrahim,AĞRI,18/12/2025,3
9161,Emre,ANKARA,11/11/2025,3
9162,Kübra,ERZURUM,09/02/2026,1
9163,Murat,ISPARTA,28/12/2025,4
9164,Fadime,KIRIKKALE,09/10/2025,2
9165,Adem,BİLECİK,12/05/2025,4
9166,Muhammed,KARS,03/09/2025,4
9167,Elif,MANİSA,01/10/2025,3
9168,Zehra,IĞDIR,08/08/2025,4
9169,Elif,SİVAS,27/12/2025,3
9170,Elif,MERSİN,08/01/2026,2
9171,Dilek,KOCAELİ,24/04/2025,2
9172,Songül,ANKARA,15/02/2026,1
9173,Yasin,MUĞLA,05/06/2025,1
9174,Hakan,SAKARYA,07/12/2025,2
9175,Esra,BİNGÖL,28/11/2025,2
9176,Metin,SAKARYA,27/06/2025,4
9177,Merve,AKSARAY,23/05/2025,2
9178,Leyla,ÇANAKKALE,11/09/2025,3
9179,Mehmet,ELAZIĞ,04/02/2026,1
9180,Büşra,KARAMAN,19/11/2025,3
9181,Enes,SİNOP,08/05/2025,1
9182,Fadime,VAN,07/12/2025,4
9183,Sevim,AĞRI,27/05/2025,4
9184,Emre,SAKARYA,27/08/2025,1
9185,Abdullah,ISPARTA,23/06/2025,4
9186,Furkan,İZMİR,09/06/2025,4
9187,Aynur,BURDUR,05/11/2025,2
9188,Fadime,IĞDIR,13/08/2025,3
9189,Rabia,SİVAS,27/10/2025,1
9190,Leyla,KÜTAHYA,21/09/2025,3
9191,Dilek,İZMİR,21/03/2026,1
9192,Furkan,NİĞDE,07/04/2025,1
9193,Yasemin,NEVŞEHİR,26/08/2025,2
9194,Rabia,SİVAS,05/02/2026,1
9195,Dilek,TEKİRDAĞ,23/04/2025,3
9196,Ahmet,TOKAT,26/08/2025,2
9197,Yasin,İSTANBUL,10/02/2026,4
9198,Mehmet,YOZGAT,16/04/2025,4
9199,Ömer,YALOVA,19/12/2025,3
9200,Hülya,SİNOP,27/03/2026,2
9201,Ahmet,TUNCELİ,11/02/2026,3
9202,Burak,BALIKESİR,17/06/2025,2
9203,Zeynep,KONYA,21/10/2025,4
9204,Serkan,BATMAN,08/09/2025,1
9205,Mahmut,KİLİS,13/06/2025,2
9206,Burak,ŞIRNAK,09/04/2025,1
9207,Fatih,ARDAHAN,27/01/2026,2
9208,Özlem,KAYSERİ,20/11/2025,1
9209,Furkan,TUNCELİ,04/02/2026,1
9210,Melek,ÇORUM,23/10/2025,3
9211,Kadir,NEVŞEHİR,04/02/2026,1
9212,Serkan,KAYSERİ,28/06/2025,4
9213,Havva,KONYA,24/02/2026,3
9214,Dilek,KONYA,04/07/2025,4
9215,Ayşe,KARAMAN,29/11/2025,3
9216,Rabia,UŞAK,04/02/2026,2
9217,Enes,MARDİN,02/05/2025,3
9218,Aysel,KIRIKKALE,12/11/2025,4
9219,Murat,AKSARAY,25/02/2026,1
9220,Murat,AYDIN,04/09/2025,2
9221,Kadir,ÇANAKKALE,02/03/2026,2
9222,Fatma,TOKAT,23/01/2026,4
9223,Serkan,BİNGÖL,10/02/2026,1
9224,Furkan,AMASYA,24/06/2025,1
9225,Fatih,MALATYA,16/12/2025,4
9226,Murat,DÜZCE,19/12/2025,1
9227,Ayşe,KIRKLARELİ,13/06/2025,4
9228,Ramazan,BALIKESİR,25/11/2025,4
9229,Recep,İZMİR,29/07/2025,3
9230,Ali,HATAY,18/10/2025,2
9231,Yağmur,BİNGÖL,04/08/2025,3
9232,Esra,İZMİR,11/06/2025,3
9233,Emre,MALATYA,08/06/2025,4
9234,Hasan,KARAMAN,19/03/2026,2
9235,Burak,SİVAS,31/10/2025,1
9236,Abdullah,TUNCELİ,03/05/2025,2
9237,Ömer,ZONGULDAK,17/06/2025,4
9238,Ali,BİLECİK,11/03/2026,4
8925,Süleyman,ANKARA,02/05/2025,2
8926,Dilek,ISPARTA,03/01/2026,2
8927,Hüseyin,HATAY,12/06/2025,4
8928,İbrahim,MUĞLA,28/04/2025,3
8929,Fatih,MERSİN,24/10/2025,2
8930,Hülya,RİZE,16/03/2026,4
8931,Tuğba,NİĞDE,21/06/2025,3
8932,Serkan,BURSA,07/04/2025,2
8933,Muhammed,KONYA,31/01/2026,3
8934,Metin,OSMANİYE,12/02/2026,1
8935,Halil,KIRŞEHİR,04/06/2025,1
8936,Serkan,ZONGULDAK,03/02/2026,4
8937,Murat,AĞRI,17/12/2025,3
8938,Özlem,AYDIN,26/04/2025,1
8939,Meryem,ARTVİN,06/10/2025,2
8940,Hacer,KIRŞEHİR,13/08/2025,2
8941,Halil,NEVŞEHİR,22/06/2025,3
8942,Aysel,KARS,13/03/2026,2
8943,Osman,SİVAS,26/03/2026,3
8944,Osman,KIRŞEHİR,12/01/2026,2
8945,Ahmet,RİZE,26/01/2026,3
8946,Ramazan,MERSİN,18/10/2025,4
8947,Yasemin,RİZE,23/12/2025,3
8948,Zeynep,TOKAT,16/01/2026,3
8949,Hatice,VAN,01/04/2026,4
8950,Halil,NİĞDE,16/07/2025,2
8951,Ali,ADIYAMAN,18/10/2025,3
8952,Ahmet,GİRESUN,20/07/2025,2
8953,Mehmet,ESKİŞEHİR,23/11/2025,4
8954,Fadime,ÇORUM,21/02/2026,2
8955,Yasin,GİRESUN,17/03/2026,3
8956,Mahmut,KARS,30/05/2025,3
8957,Süleyman,AKSARAY,28/02/2026,4
8958,Zehra,KARAMAN,24/03/2026,2
8959,Büşra,BARTIN,25/11/2025,3
8960,Yağmur,ŞIRNAK,09/04/2025,3
8961,Elif,AMASYA,03/08/2025,4
8962,Esra,ARDAHAN,24/04/2025,1
8963,Fatma,YOZGAT,05/02/2026,1
8964,Aysel,DİYARBAKIR,27/06/2025,1
8965,Mustafa,NİĞDE,13/10/2025,1
8966,Sultan,DİYARBAKIR,25/07/2025,1
8967,Songül,BARTIN,10/07/2025,1
8968,Merve,HATAY,12/04/2025,1
8969,Adem,GÜMÜŞHANE,09/12/2025,4
8970,Ahmet,SİVAS,19/01/2026,4
8971,Songül,KAHRAMANMARAŞ,09/02/2026,2
8972,Dilek,TRABZON,18/01/2026,2
8973,Kübra,KİLİS,21/01/2026,1
8974,Emine,BARTIN,10/03/2026,1
8975,Tuğba,KIRŞEHİR,30/04/2025,4
8976,Özlem,MARDİN,02/05/2025,1
8977,Burak,MERSİN,14/05/2025,1
8978,Murat,KAHRAMANMARAŞ,02/02/2026,2
8979,Kadir,YOZGAT,15/04/2025,4
8980,Zehra,SİNOP,08/12/2025,1
8981,Zehra,MARDİN,24/05/2025,4
8982,Kadir,ANKARA,19/02/2026,1
8983,Ömer,ANTALYA,18/09/2025,3
8984,Adem,ÇORUM,01/06/2025,1
8985,Mustafa,VAN,12/10/2025,2
8986,Ömer,YOZGAT,13/03/2026,1
8987,İsmail,BAYBURT,26/04/2025,4
8988,Meryem,MALATYA,13/04/2025,3
8989,Abdullah,IĞDIR,21/03/2026,3
8990,Enes,BİLECİK,24/01/2026,2
8991,Burak,TOKAT,13/05/2025,3
8992,Recep,BAYBURT,10/09/2025,2
8993,Kadir,ŞANLIURFA,23/09/2025,2
8994,Zehra,GİRESUN,12/06/2025,3
8995,İsmail,KIRŞEHİR,13/12/2025,3
8996,Fadime,KIRŞEHİR,08/08/2025,2
8997,Ayşegül,MERSİN,11/02/2026,3
8998,Yasin,TOKAT,10/05/2025,3
8999,Yasin,KARABÜK,23/12/2025,4
9000,Adem,AKSARAY,10/02/2026,4
9001,Metin,SİVAS,08/03/2026,2
9002,Ömer,KÜTAHYA,20/03/2026,2
9003,Abdullah,SAMSUN,24/09/2025,1
9004,Sevim,KAYSERİ,08/10/2025,2
9005,Fatih,RİZE,19/01/2026,4
9006,Ömer,KÜTAHYA,10/06/2025,1
9007,Furkan,BİNGÖL,06/06/2025,4
9008,Dilek,KARS,11/01/2026,2
9009,Fatma,KIRŞEHİR,20/01/2026,2
9010,Kadir,SAKARYA,31/12/2025,1
9011,Ali,ISPARTA,03/02/2026,1
9012,Dilek,KAHRAMANMARAŞ,09/05/2025,2
9013,Zehra,KIRŞEHİR,22/07/2025,4
9014,Enes,MARDİN,22/07/2025,1
9015,Serkan,ERZİNCAN,20/08/2025,4
9016,Yasemin,VAN,27/02/2026,1
9017,Hakan,ISPARTA,21/07/2025,4
9018,Songül,SİVAS,19/09/2025,4
9019,Hasan,AMASYA,07/11/2025,3
9020,İbrahim,SAKARYA,18/04/2025,3
9021,Kübra,GİRESUN,01/05/2025,1
9022,Havva,BAYBURT,16/06/2025,4
9023,Ömer,KAHRAMANMARAŞ,26/07/2025,4
9024,İbrahim,MANİSA,09/09/2025,1
9025,Zeynep,ISPARTA,02/03/2026,4
9026,Rabia,BİTLİS,09/09/2025,1
9027,Aynur,MALATYA,16/09/2025,2
9028,Meryem,IĞDIR,28/02/2026,3
9029,Kübra,İZMİR,11/08/2025,4
9030,Ali,BURSA,14/07/2025,2
9031,Fatih,SAKARYA,26/10/2025,3
9032,Mustafa,BURDUR,27/06/2025,2
9033,Rabia,ARTVİN,05/05/2025,2
9034,Songül,DİYARBAKIR,08/02/2026,3
9035,Fadime,IĞDIR,27/05/2025,4
9036,Rabia,AKSARAY,16/01/2026,2
9037,Songül,KOCAELİ,03/11/2025,2
9038,Fadime,BATMAN,13/02/2026,4
9039,Sevim,ÇORUM,07/08/2025,2
9040,Sevim,ERZURUM,07/07/2025,4
9041,Murat,BAYBURT,20/02/2026,3
9042,Aysel,ARTVİN,24/07/2025,4
9043,Adem,KIRKLARELİ,20/06/2025,3
9044,Büşra,ADANA,01/10/2025,3
9045,Havva,TOKAT,03/06/2025,3
9046,Ramazan,AĞRI,29/12/2025,3
9047,Sevim,KARS,07/09/2025,3
9048,Osman,KOCAELİ,16/11/2025,4
9049,Mustafa,KARAMAN,12/08/2025,2
9050,Ali,TEKİRDAĞ,13/08/2025,1
9051,Fatma,SİNOP,19/09/2025,1
9052,Ali,YALOVA,20/09/2025,1
9053,Emre,KARS,03/09/2025,4
9054,Zeynep,KİLİS,28/08/2025,4
9055,Ayşegül,MUĞLA,15/07/2025,3
9056,İsmail,KAYSERİ,30/06/2025,1
9057,Hacer,BURDUR,13/04/2025,1
9058,Osman,BARTIN,20/04/2025,2
9059,Ahmet,KAYSERİ,28/07/2025,2
9060,Halil,KONYA,18/03/2026,1
9061,Sultan,KİLİS,02/09/2025,4
9062,Ahmet,ELAZIĞ,22/01/2026,4
9063,Recep,İSTANBUL,31/03/2026,3
9064,İsmail,KIRŞEHİR,13/01/2026,3
9065,Songül,TOKAT,24/08/2025,2
9066,Sultan,SİNOP,02/10/2025,3
9067,Burak,GAZİANTEP,14/02/2026,1
9068,Hülya,BURDUR,11/01/2026,4
9069,Hatice,KIRKLARELİ,29/12/2025,4
9070,Büşra,DÜZCE,25/02/2026,2
9071,Enes,TOKAT,24/01/2026,1
9072,Abdullah,AFYONKARAHİSAR,31/08/2025,2
9073,Fadime,DÜZCE,05/02/2026,2
9074,Recep,HAKKARİ,01/02/2026,3
9075,Havva,SİİRT,06/07/2025,3
9076,İbrahim,AFYONKARAHİSAR,17/03/2026,1
9077,Fatih,ŞIRNAK,30/04/2025,4
9078,Havva,ELAZIĞ,05/11/2025,1
9079,Özlem,BURSA,16/02/2026,4
9080,Büşra,SİNOP,24/11/2025,2
9081,Ramazan,ESKİŞEHİR,10/12/2025,1
8769,Ali,TOKAT,12/10/2025,3
8770,Emre,KİLİS,23/12/2025,3
8771,İbrahim,TOKAT,22/11/2025,2
8772,Mustafa,ARTVİN,23/06/2025,2
8773,Sultan,KAHRAMANMARAŞ,12/04/2025,1
8774,Fatih,ORDU,07/12/2025,4
8775,Aysel,VAN,21/02/2026,2
8776,Meryem,BURDUR,10/08/2025,2
8777,Muhammed,ANTALYA,10/11/2025,4
8778,Fatma,İSTANBUL,26/10/2025,2
8779,Elif,BATMAN,25/05/2025,1
8780,Sevim,KİLİS,07/09/2025,2
8781,Yasin,KARS,12/11/2025,2
8782,Kübra,IĞDIR,31/08/2025,4
8783,Muhammed,GAZİANTEP,16/04/2025,4
8784,Aysel,TUNCELİ,22/04/2025,1
8785,Kadir,MUŞ,20/11/2025,4
8786,Zehra,KAYSERİ,09/06/2025,3
8787,Ali,BURSA,22/09/2025,4
8788,Ayşe,ORDU,14/09/2025,1
8789,Kadir,YALOVA,30/07/2025,2
8790,Abdullah,GAZİANTEP,13/04/2025,4
8791,Mahmut,ERZURUM,24/01/2026,2
8792,Kadir,SAKARYA,17/10/2025,1
8793,Recep,AMASYA,02/01/2026,1
8794,Sultan,TOKAT,01/12/2025,2
8795,Dilek,ELAZIĞ,14/09/2025,2
8796,Sevim,İZMİR,17/12/2025,1
8797,Dilek,MUŞ,16/05/2025,3
8798,Hatice,KARABÜK,31/03/2026,4
8799,Havva,HAKKARİ,14/10/2025,2
8800,Mehmet,ORDU,28/10/2025,2
8801,Osman,BOLU,04/07/2025,2
8802,Zeynep,GİRESUN,22/07/2025,4
8803,Metin,BALIKESİR,23/05/2025,1
8804,Ömer,UŞAK,17/11/2025,1
8805,İsmail,ANTALYA,25/03/2026,1
8806,Sultan,ÇORUM,24/01/2026,2
8807,Hacer,MALATYA,12/10/2025,1
8808,Furkan,ZONGULDAK,18/04/2025,4
8809,Yusuf,UŞAK,02/10/2025,3
8810,Ali,HATAY,03/11/2025,1
8811,Hülya,SİNOP,02/03/2026,2
8812,Hatice,BOLU,04/10/2025,3
8813,Dilek,NEVŞEHİR,09/02/2026,4
8814,Zeynep,KONYA,16/02/2026,4
8815,Sultan,KIRIKKALE,06/06/2025,1
8816,Rabia,ŞIRNAK,04/08/2025,3
8817,Emine,SİVAS,14/01/2026,2
8818,Elif,BURDUR,23/09/2025,3
8819,Murat,YOZGAT,09/06/2025,2
8820,Esra,NİĞDE,09/12/2025,2
8821,Hakan,BURSA,19/08/2025,4
8822,Songül,ISPARTA,15/01/2026,2
8823,Sultan,KIRIKKALE,21/11/2025,1
8824,Ayşe,HATAY,19/06/2025,1
8825,Ayşe,İSTANBUL,25/07/2025,4
8826,Dilek,ARDAHAN,21/06/2025,1
8827,İbrahim,BARTIN,19/09/2025,4
8828,Zeynep,AMASYA,12/12/2025,4
8829,Ahmet,AKSARAY,20/11/2025,3
8830,Leyla,BATMAN,07/11/2025,1
8831,Süleyman,EDİRNE,03/05/2025,1
8832,Emre,ADIYAMAN,19/07/2025,1
8833,Emre,BATMAN,07/06/2025,2
8834,Mustafa,KIRKLARELİ,09/12/2025,4
8835,Burak,TEKİRDAĞ,06/11/2025,1
8836,Kübra,GİRESUN,13/03/2026,1
8837,Merve,SİİRT,05/12/2025,1
8838,Hacer,TUNCELİ,17/12/2025,4
8839,Hasan,YALOVA,03/01/2026,3
8840,Aysel,BİTLİS,01/01/2026,3
8841,Ahmet,KÜTAHYA,23/01/2026,2
8842,Melek,MERSİN,07/06/2025,3
8843,Fatih,AFYONKARAHİSAR,17/11/2025,2
8844,Hacer,KAHRAMANMARAŞ,24/09/2025,1
8845,Yağmur,KIRŞEHİR,06/09/2025,1
8846,Melek,ESKİŞEHİR,20/05/2025,3
8847,Mustafa,KİLİS,20/10/2025,3
8848,Elif,BURSA,07/02/2026,2
8849,Elif,ARDAHAN,20/08/2025,2
8850,Ayşe,ERZİNCAN,05/11/2025,1
8851,Abdullah,OSMANİYE,17/05/2025,4
8852,Murat,KOCAELİ,19/01/2026,4
8853,Abdullah,KONYA,11/04/2025,2
8854,Adem,TEKİRDAĞ,20/07/2025,3
8855,Yusuf,BİTLİS,18/07/2025,3
8856,Hatice,ORDU,08/08/2025,3
8857,Ahmet,MUŞ,03/04/2026,2
8858,Tuğba,SİİRT,17/04/2025,2
8859,Merve,DİYARBAKIR,01/02/2026,2
8860,Hasan,DENİZLİ,06/07/2025,1
8861,Rabia,SİVAS,19/04/2025,4
8862,Halil,ÇANAKKALE,04/08/2025,2
8863,Merve,AĞRI,14/12/2025,4
8864,Halil,ZONGULDAK,14/05/2025,3
8865,Murat,BURDUR,01/01/2026,2
8866,Tuğba,KIRŞEHİR,26/02/2026,2
8867,Ayşegül,BİLECİK,13/04/2025,2
8868,Ramazan,AKSARAY,28/09/2025,4
8869,Fadime,KASTAMONU,05/07/2025,3
8870,Elif,EDİRNE,19/02/2026,1
8871,Halil,ARDAHAN,27/08/2025,1
8872,Mustafa,ARTVİN,05/09/2025,1
8873,Havva,GÜMÜŞHANE,21/12/2025,2
8874,Süleyman,KOCAELİ,27/05/2025,4
8875,İbrahim,MUĞLA,06/02/2026,1
8876,İsmail,BARTIN,02/08/2025,2
8877,Furkan,EDİRNE,01/05/2025,4
8878,Murat,NEVŞEHİR,11/06/2025,2
8879,Osman,GİRESUN,18/05/2025,2
8880,Havva,KIRKLARELİ,12/04/2025,2
8881,Zeynep,MUŞ,04/07/2025,4
8882,Meryem,KİLİS,03/12/2025,1
8883,Tuğba,BİLECİK,09/02/2026,2
8884,Metin,BATMAN,09/04/2025,4
8885,Tuğba,SAMSUN,15/09/2025,3
8886,Kübra,ÇANKIRI,23/04/2025,2
8887,Hakan,BİTLİS,06/03/2026,4
8888,Enes,BARTIN,11/06/2025,4
8889,Sevim,GAZİANTEP,20/01/2026,1
8890,Fadime,HATAY,07/05/2025,1
8891,Murat,DÜZCE,02/03/2026,1
8892,Fadime,SAMSUN,20/07/2025,1
8893,İsmail,DÜZCE,22/12/2025,1
8894,Aysel,ADANA,25/04/2025,3
8895,Tuğba,TRABZON,10/05/2025,4
8896,Havva,TRABZON,15/01/2026,2
8897,Hakan,KOCAELİ,24/06/2025,1
8898,Mehmet,MARDİN,05/12/2025,1
8899,Hüseyin,BOLU,11/07/2025,3
8900,Tuğba,SAKARYA,04/01/2026,3
8901,Kadir,HATAY,21/01/2026,1
8902,Aysel,SAMSUN,21/04/2025,3
8903,Muhammed,VAN,20/09/2025,2
8904,Ayşe,KARAMAN,27/10/2025,1
8905,Osman,ADIYAMAN,13/02/2026,3
8906,Abdullah,SAKARYA,20/03/2026,3
8907,Fadime,DİYARBAKIR,30/06/2025,4
8908,Songül,GÜMÜŞHANE,13/10/2025,4
8909,Kübra,BALIKESİR,26/11/2025,1
8910,Sultan,HATAY,09/08/2025,3
8911,Yasemin,BİNGÖL,07/06/2025,3
8912,Aynur,KİLİS,20/10/2025,3
8913,Büşra,GAZİANTEP,04/07/2025,2
8914,Özlem,KIRKLARELİ,29/06/2025,2
8915,Özlem,DÜZCE,15/03/2026,1
8916,Burak,İZMİR,29/01/2026,3
8917,Zehra,ŞANLIURFA,18/01/2026,2
8918,Süleyman,SAKARYA,27/09/2025,3
8919,Fadime,ŞIRNAK,13/09/2025,2
8920,Zehra,ADANA,25/10/2025,1
8921,Halil,KAHRAMANMARAŞ,19/02/2026,3
8922,Fadime,KIRŞEHİR,28/12/2025,2
8923,Mahmut,ÇANAKKALE,23/08/2025,3
8924,Zehra,MARDİN,11/06/2025,1
8615,Yasemin,KARABÜK,23/04/2025,1
8616,Dilek,SİİRT,30/12/2025,1
8617,İbrahim,BİTLİS,15/06/2025,3
8618,Hakan,ERZİNCAN,23/04/2025,4
8619,Hatice,DÜZCE,15/04/2025,2
8620,Hacer,ESKİŞEHİR,28/01/2026,1
8621,İbrahim,BALIKESİR,08/06/2025,4
8622,Hakan,ARTVİN,17/05/2025,4
8623,Havva,SİNOP,07/02/2026,1
8624,Mehmet,ŞIRNAK,30/10/2025,3
8625,Songül,ADIYAMAN,16/01/2026,4
8626,Tuğba,KAYSERİ,11/01/2026,4
8627,Havva,EDİRNE,21/10/2025,1
8628,Leyla,ÇANAKKALE,15/11/2025,3
8629,Mustafa,ARDAHAN,28/06/2025,3
8630,Ömer,ESKİŞEHİR,31/03/2026,2
8631,Sultan,EDİRNE,12/01/2026,4
8632,Hasan,ERZURUM,27/12/2025,3
8633,Esra,HAKKARİ,29/07/2025,1
8634,Recep,KÜTAHYA,14/07/2025,2
8635,Melek,BARTIN,15/03/2026,2
8636,Ayşegül,ADANA,18/08/2025,1
8637,Metin,KİLİS,30/04/2025,3
8638,Ali,GAZİANTEP,03/05/2025,3
8639,Sultan,TEKİRDAĞ,28/02/2026,2
8640,İsmail,EDİRNE,18/05/2025,2
8641,Esra,GAZİANTEP,15/11/2025,3
8642,Ramazan,AYDIN,28/06/2025,1
8643,Halil,KAHRAMANMARAŞ,26/01/2026,2
8644,Dilek,ŞANLIURFA,10/06/2025,2
8645,Hüseyin,NİĞDE,19/06/2025,2
8646,Sevim,BAYBURT,18/01/2026,1
8647,Yasin,ORDU,19/05/2025,4
8648,Elif,OSMANİYE,01/03/2026,2
8649,Ayşegül,ARTVİN,19/04/2025,3
8650,Yağmur,NEVŞEHİR,23/12/2025,2
8651,Havva,DENİZLİ,13/08/2025,2
8652,Zehra,SİNOP,15/07/2025,4
8653,Emre,MUŞ,14/04/2025,2
8654,Hülya,ORDU,06/03/2026,2
8655,Abdullah,KAYSERİ,05/03/2026,4
8656,Sevim,UŞAK,16/09/2025,4
8657,Sevim,AFYONKARAHİSAR,17/07/2025,3
8658,Recep,ANTALYA,06/03/2026,1
8659,Melek,ÇANKIRI,05/07/2025,2
8660,Hülya,GİRESUN,02/11/2025,3
8661,Adem,İSTANBUL,16/04/2025,3
